clip_idx,video_id,category,tier,gt,description,provider,model,q_idx,score,label,evidence_quote,grade_rationale
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,"rev their engines and ride off across the snow-covered terrain, leaving tracks","Covers engine revving, riding off, tracks, and snow-covered terrain."
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,"Describes man walking with deer, not riding motorcycle or pulling sled."
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,,Cross-category description; no sled or wire mentioned.
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,,Cross-category description; no sled mentioned.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic,claude-haiku-4-5-20251001,0,1.0,yes,A man on a motorcycle pulls a sleigh in the snow.,Clearly states man on motorcycle pulling sled/sleigh.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic,claude-haiku-4-5-20251001,1,0.0,no,,Does not mention what connects sled to motorcycle.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,Does not specify sled color; uses 'sleigh' instead.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic,claude-haiku-4-5-20251001,0,1.0,yes,A man on a motorbike is pulling a sled through snow and ice.,Clearly states man on motorbike pulling sled.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic,claude-haiku-4-5-20251001,1,0.0,no,,Does not mention what connects sled to motorcycle.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,Does not specify sled color.
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,"A man rides a motorcycle, pulling a blue sled behind him.","Fully answers: man rides motorcycle, pulling blue sled."
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,connected by a wire,Explicitly states wire connects sled to motorcycle.
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,pulling a blue sled,Clearly specifies sled is blue.
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,"Cross-category description about deer, not KOA Ranch sign or horses."
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"Describes deer following man, not horses grazing in pasture."
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,,"Cross-category; describes zoo enclosure, not horse riding on trail."
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic,claude-haiku-4-5-20251001,0,0.0,no,,No mention of KOA Ranch sign or horse silhouette.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic,claude-haiku-4-5-20251001,1,0.0,no,,No mention of horses grazing or pasture scene.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic,claude-haiku-4-5-20251001,2,1.0,yes,people are riding horses through the woods,Clearly describes people riding horses on wooded trail.
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic,claude-haiku-4-5-20251001,0,0.5,partial,A horse ranch sign is shown,Mentions sign but lacks detail about horse silhouette specifically.
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic,claude-haiku-4-5-20251001,1,0.5,partial,horses grazing,Mentions grazing but omits sunlit pasture and peaceful context.
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,people riding horses through woods,Clearly describes people riding horses on wooded trail.
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,"KOA Ranch, featuring a silhouette of a horse",Explicitly identifies sign and horse silhouette.
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,Horses graze peacefully in a sunlit pasture,"Covers all required elements: grazing, sunlit, peaceful."
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,people riding horses along a wooded trail,Clearly describes people riding horses on wooded trail.
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,"Cross-category description about kitchen/chef, not skiing."
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"Cross-category description about kitchen/chef, not skiing."
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,,"Cross-category description about kitchen/chef, not skiing."
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic,claude-haiku-4-5-20251001,0,1.0,yes,A man is skiing between poles on a snowy hill.,"Clearly identifies slalom skiing with skier, poles, snowy hill."
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic,claude-haiku-4-5-20251001,1,0.5,partial,skiing between poles,"Mentions poles and skiing but lacks weaving, alternating, descending details."
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,No mention of time of day or night conditions.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic,claude-haiku-4-5-20251001,0,1.0,yes,skiing...around several poles,Identifies slalom skiing with poles and snowy context implied.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic,claude-haiku-4-5-20251001,1,1.0,yes,alternating left then right pattern,Describes weaving and alternating left/right movement clearly.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic,claude-haiku-4-5-20251001,2,1.0,yes,skiing at night,Explicitly states night conditions.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,weaving between flexible poles in a slalom course,Explicitly identifies slalom with all required visual evidence.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,weaving between flexible poles...alternating left and right...descend the slope,"Comprehensively describes weaving, alternating, descending with poles."
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,At night,Explicitly states night conditions at start.
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,"Cross-category description about kitchen/chef, not sports."
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"Cross-category description about kitchen/chef, not sports."
11,z8Q-s8AthrA_000002_000012,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,,"Cross-category description about kitchen/chef, not sports."
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic,claude-haiku-4-5-20251001,0,0.0,no,,No clothing color or type mentioned.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic,claude-haiku-4-5-20251001,1,0.5,partial,performs the high jump,"Only mentions high jump, missing hurdles/running activity."
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,No mention of speaking or background children.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,No clothing colors or types mentioned.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,jumps over a hurdle...running and...doing a high jump,Mentions both hurdles and high jump activities.
11,z8Q-s8AthrA_000002_000012,Sports,tier2_vatex_long,2,"A child jumps over a hurdle on a track, and a child is talking while other kids are playing in the background followed by a child running and and doing a high jump.",anthropic,claude-haiku-4-5-20251001,2,0.5,partial,child is talking while other kids are playing,Mentions talking and background children but lacks 'confidently' and track location detail.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,yellow shirt and black pants,Explicitly states both required clothing items.
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,"runs and leaps over hurdles...performing a high jump, landing on a cushioned surface","Covers all required evidence: hurdles, running, high jump, cushioned surface."
11,z8Q-s8AthrA_000002_000012,Sports,tier3_va11y,3,"A young girl in a yellow shirt and black pants participates in a track and field event. She energetically runs and leaps over hurdles on a track. Later, she stands on the track, speaking confidently about her experience while other children play in the background. The scene shifts to her performing a high jump, landing on a cushioned surface. The video captures her enthusiasm and skill in the sport.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,"stands on the track, speaking confidently about her experience while other children play in the background","Includes all required details: standing, speaking confidently, background children."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,,"Cross-category description about kitchen/chef, not volleyball."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"Cross-category description about kitchen/chef, not volleyball."
12,abaLFY_GI8k_000295_000305,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,,"Cross-category description about kitchen/chef, not volleyball."
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic,claude-haiku-4-5-20251001,0,0.5,partial,playing Volley Ball,Identifies sport but omits outdoor dirt court location.
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"No description of serve, spike, jump, or net actions."
12,abaLFY_GI8k_000295_000305,Sports,tier1_vatex_short,1,Some boys talking in a foreign language are playing Volley Ball.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,"No information on net condition, casualness, or energy."
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic,claude-haiku-4-5-20251001,0,0.5,partial,volleyball field,Identifies volleyball but lacks outdoor dirt court specificity.
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic,claude-haiku-4-5-20251001,1,0.0,no,,"Describes bouncing ball, not serve/spike/jump actions required."
12,abaLFY_GI8k_000295_000305,Sports,tier2_vatex_long,2,A man runs to the back of a volleyball field bouncing the ball before he plays a game of volleyball.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,,No information on net condition or game tone.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,playing volleyball on an outdoor dirt court,Clearly states sport and location with all required details.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,"One boy serves the ball, and another jumps to spike it over the net",Describes both actions with all required visual evidence.
12,abaLFY_GI8k_000295_000305,Sports,tier3_va11y,3,"A group of boys is playing volleyball on an outdoor dirt court. The net is slightly broken, and the setting is casual. One boy serves the ball, and another jumps to spike it over the net. The players are wearing shorts and are engaged in the game, communicating in a foreign language. The scene is lively, with the boys moving energetically across the court.",anthropic,claude-haiku-4-5-20251001,2,1.0,yes,"The net is slightly broken, and the setting is casual. The scene is lively, with the boys moving energetically","Covers net condition, casual tone, and energetic play."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,0,0.0,no,"In a bustling kitchen, a chef holds a cherry tomato","Cross-category description about kitchen, not hockey or ice rink."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,1,0.0,no,he throws the tomato at a wall,"Describes tomato throwing, not hockey puck control."
13,KFcH6BYZWhc_000011_000021,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic,claude-haiku-4-5-20251001,2,0.0,no,"followed by a knife, which pins the tomato",Cross-category; no hockey drills or passing described.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,anthropic,claude-haiku-4-5-20251001,0,0.5,partial,hockey players practices their skills on a hockey rink,Identifies hockey and rink but omits 'indoor' and lacks specificity.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,anthropic,claude-haiku-4-5-20251001,1,0.0,no,A group of hockey players practices their skills,No description of individual player actions or puck control.
13,KFcH6BYZWhc_000011_000021,Sports,tier1_vatex_short,1,A group of hockey players practices their skills on a hockey rink.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,practices their skills on a hockey rink,No mention of passing drills or back-and-forth puck movement.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic,claude-haiku-4-5-20251001,0,0.5,partial,hockey players practices their skills on a hockey rink,Identifies hockey and rink but omits 'indoor' designation.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic,claude-haiku-4-5-20251001,1,0.5,partial,another hockey player is skating around with the puck,Describes skating with puck but lacks 'swiftly' and 'precision' details.
13,KFcH6BYZWhc_000011_000021,Sports,tier2_vatex_long,2,A group of hockey players are on the rink at mid court while another hockey player is skating around with the puck and attempts to score a goal.,anthropic,claude-haiku-4-5-20251001,2,0.0,no,attempts to score a goal,No description of passing drills or back-and-forth puck movement.
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic,claude-haiku-4-5-20251001,0,1.0,yes,"In an indoor ice rink, a group of young hockey players practice","Clearly states hockey, indoor, and ice rink with all required elements."
13,KFcH6BYZWhc_000011_000021,Sports,tier3_va11y,3,"In an indoor ice rink, a group of young hockey players practice their skills. One player skates swiftly across the ice, controlling the puck with precision. Nearby, other players engage in drills, passing the puck back and forth. The scene is lively, with players focused on improving their techniques and aiming to score goals. The rink is bustling with activity as the team hones their hockey abilities.",anthropic,claude-haiku-4-5-20251001,1,1.0,yes,"One player skates swiftly across the ice, controlling the puck with precision",Directly matches answer key with all required visual evidence.
